"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.607730204E1,1.221042871E-1,9.888052940E0,-1.418564469E-1,9.889824248E0
1.608226980E1,1.221042871E-1,9.897629738E0,-1.562216580E-1,9.899615603E0
1.608723756E1,1.316810995E-1,9.888052940E0,-1.514332592E-1,9.890089125E0
1.609220532E1,1.412578970E-1,9.902418137E0,-1.514332592E-1,9.904583322E0
1.609717308E1,1.508347094E-1,9.897629738E0,-1.610100716E-1,9.900088372E0
1.610214084E1,1.508347094E-1,9.902418137E0,-1.610100716E-1,9.904875582E0
1.610710860E1,1.556231081E-1,9.902418137E0,-1.705868691E-1,9.905109963E0
1.611207636E1,1.747767180E-1,9.897629738E0,-1.610100716E-1,9.900482088E0
1.611704412E1,1.843535304E-1,9.892841339E0,-1.801636815E-1,9.896199015E0
1.612201188E1,1.795651317E-1,9.883264542E0,-1.801636815E-1,9.886537341E0
1.612697964E1,1.987187415E-1,9.883264542E0,-2.041056901E-1,9.887369027E0
1.613194741E1,1.939303428E-1,9.873687744E0,-1.993172914E-1,9.877603253E0
1.613691516E1,1.987187415E-1,9.868899345E0,-2.088941038E-1,9.873109955E0
1.614188293E1,2.130839527E-1,9.888052940E0,-2.280477136E-1,9.892977382E0
1.614685069E1,2.178723514E-1,9.878476143E0,-2.376245260E-1,9.883735361E0
1.615181845E1,2.226607651E-1,9.868899345E0,-2.424129248E-1,9.874386874E0
1.615678621E1,2.178723514E-1,9.873687744E0,-2.519897223E-1,9.879305484E0
1.616175397E1,2.274491638E-1,9.854534149E0,-2.615665495E-1,9.860628453E0
1.616672173E1,2.322375625E-1,9.864110947E0,-2.807201445E-1,9.870836988E0
1.617168949E1,2.418143749E-1,9.844957352E0,-2.711433470E-1,9.851658650E0
1.617665725E1,2.513911724E-1,9.844957352E0,-2.807201445E-1,9.852166593E0
1.618162501E1,2.657563984E-1,9.859322548E0,-2.807201445E-1,9.866897758E0
1.618659277E1,2.705447972E-1,9.854534149E0,-2.998737693E-1,9.862807007E0
1.619156053E1,2.753331959E-1,9.844957352E0,-2.902969420E-1,9.853084083E0
1.619652829E1,2.705447972E-1,9.844957352E0,-2.998737693E-1,9.853238251E0
1.620149605E1,2.705447972E-1,9.835380554E0,-3.142389655E-1,9.844117597E0
1.620646381E1,2.705447972E-1,9.844957352E0,-3.190273643E-1,9.853839769E0
1.621143157E1,2.705447972E-1,9.840168953E0,-3.094505668E-1,9.848750132E0
1.621639933E1,2.705447972E-1,9.844957352E0,-2.950853705E-1,9.853093683E0
1.622136709E1,2.705447972E-1,9.844957352E0,-3.046621680E-1,9.853385143E0
1.622633485E1,2.609679997E-1,9.835380554E0,-2.950853705E-1,9.843266242E0
1.623130261E1,2.753331959E-1,9.830592155E0,-2.902969420E-1,9.838730752E0
1.623627037E1,2.753331959E-1,9.825803757E0,-2.807201445E-1,9.833668269E0
1.624123813E1,2.801215947E-1,9.816226959E0,-2.855085433E-1,9.824372497E0
1.624620589E1,2.753331959E-1,9.835380554E0,-2.711433470E-1,9.842968949E0
1.625117366E1,2.705447972E-1,9.830592155E0,-2.759317458E-1,9.838184535E0
1.625614142E1,2.801215947E-1,9.830592155E0,-2.567781210E-1,9.837933992E0
1.626110918E1,2.657563984E-1,9.825803757E0,-2.519897223E-1,9.832626544E0
1.626607694E1,2.657563984E-1,9.835380554E0,-2.232593149E-1,9.841503027E0
1.627104470E1,2.561795712E-1,9.854534149E0,-2.280477136E-1,9.860500851E0
1.627601246E1,2.466027737E-1,9.840168953E0,-2.232593149E-1,9.845790099E0
1.628098022E1,2.418143749E-1,9.854534149E0,-2.184709013E-1,9.859921248E0
1.628594798E1,2.370259613E-1,9.844957352E0,-2.184709013E-1,9.850233302E0
1.629091574E1,2.226607651E-1,9.840168953E0,-2.184709013E-1,9.845112106E0
1.629588350E1,2.082955539E-1,9.821015358E0,-2.136825025E-1,9.825547817E0
1.630085126E1,1.987187415E-1,9.821015358E0,-1.993172914E-1,9.825047541E0
1.630581902E1,1.939303428E-1,9.816226959E0,-1.993172914E-1,9.820165379E0
1.631078678E1,1.747767180E-1,9.801861763E0,-1.753752679E-1,9.804988394E0
1.631575454E1,1.651999205E-1,9.811438560E0,-1.705868691E-1,9.814311872E0
1.632072230E1,1.412578970E-1,9.806650162E0,-1.657984704E-1,9.809068780E0
1.632569006E1,1.364694983E-1,9.816226959E0,-1.801636815E-1,9.818828575E0
1.633065782E1,1.125274822E-1,9.825803757E0,-1.562216580E-1,9.827689815E0
1.633562558E1,8.858546615E-2,9.830592155E0,-1.562216580E-1,9.832232438E0
1.634059334E1,7.900865376E-2,9.854534149E0,-1.514332592E-1,9.856014291E0
1.634556110E1,6.464344263E-2,9.859322548E0,-1.322796494E-1,9.860421785E0
1.635052886E1,6.464344263E-2,9.883264542E0,-1.418564469E-1,9.884493919E0
1.635549662E1,5.985504389E-2,9.902418137E0,-1.466448605E-1,9.903684784E0
1.636046438E1,5.985504389E-2,9.907206535E0,-1.370680481E-1,9.908335461E0
1.636543214E1,5.985504389E-2,9.911994934E0,-1.466448605E-1,9.913260357E0
1.637039990E1,5.506663769E-2,9.902418137E0,-1.274912357E-1,9.903391909E0
1.637536767E1,6.464344263E-2,9.892841339E0,-1.274912357E-1,9.893873991E0
1.638033543E1,7.422025502E-2,9.888052940E0,-1.179144308E-1,9.889034503E0
1.638530319E1,9.337386489E-2,9.868899345E0,-1.179144308E-1,9.870045430E0
1.639027095E1,1.029506698E-1,9.854534149E0,-1.131260321E-1,9.855721163E0
1.639523871E1,1.221042871E-1,9.835380554E0,-1.035492271E-1,9.836683514E0
1.640020647E1,1.316810995E-1,9.816226959E0,-8.918401599E-2,9.817515236E0
1.640517423E1,1.508347094E-1,9.792284966E0,-7.960720360E-2,9.793770125E0
1.641014199E1,1.556231081E-1,9.773131371E0,-6.045359373E-2,9.774557278E0
1.641510975E1,1.747767180E-1,9.777919769E0,-6.045359373E-2,9.779668530E0
1.642007751E1,1.747767180E-1,9.763554573E0,-4.129998013E-2,9.765206116E0
1.642504527E1,1.939303428E-1,9.763554573E0,-4.608838260E-2,9.765589128E0
1.643001303E1,2.035071403E-1,9.763554573E0,-4.608838260E-2,9.765784003E0
1.643498079E1,2.130839527E-1,9.773131371E0,-5.566519126E-2,9.775612521E0
1.643994855E1,2.130839527E-1,9.782708168E0,-5.087678507E-2,9.785160822E0
1.644491631E1,2.130839527E-1,9.797073364E0,-5.087678507E-2,9.799522423E0
1.644988407E1,2.178723514E-1,9.797073364E0,-7.481880486E-2,9.799781259E0
1.645485183E1,2.178723514E-1,9.797073364E0,-7.960720360E-2,9.799818987E0
1.645981959E1,2.178723514E-1,9.801861763E0,-1.035492271E-1,9.804829668E0
1.646478735E1,2.035071403E-1,9.797073364E0,-1.227028370E-1,9.799954982E0
1.646975511E1,1.843535304E-1,9.792284966E0,-1.370680481E-1,9.794979261E0
1.647472287E1,1.747767180E-1,9.787496567E0,-1.514332592E-1,9.790228188E0
1.647969063E1,1.651999205E-1,9.777919769E0,-1.657984704E-1,9.780720585E0
1.648465839E1,1.604115069E-1,9.763554573E0,-1.945288926E-1,9.766809676E0
1.648962616E1,1.412578970E-1,9.758766174E0,-2.088941038E-1,9.762023755E0
1.649459392E1,1.316810995E-1,9.753977776E0,-2.328361124E-1,9.757644952E0
1.649956168E1,1.173158810E-1,9.739612579E0,-2.424129248E-1,9.743335170E0
1.650452944E1,1.029506698E-1,9.749189377E0,-2.424129248E-1,9.752746094E0
1.650949720E1,1.029506698E-1,9.725247383E0,-2.519897223E-1,9.729056189E0
1.651446496E1,9.337386489E-2,9.725247383E0,-2.472013235E-1,9.728836715E0
1.651943272E1,8.858546615E-2,9.720458984E0,-2.567781210E-1,9.724253455E0
1.652440048E1,8.379705995E-2,9.725247383E0,-2.567781210E-1,9.728997565E0
1.652936824E1,8.858546615E-2,9.710882187E0,-2.519897223E-1,9.714555011E0
1.653433600E1,8.379705995E-2,9.720458984E0,-2.376245260E-1,9.723724093E0
1.653930376E1,9.337386489E-2,9.720458984E0,-2.328361124E-1,9.723695501E0
1.654427152E1,9.816227108E-2,9.739612579E0,-2.184709013E-1,9.742557085E0
1.654923928E1,8.858546615E-2,9.753977776E0,-1.849520802E-1,9.756133307E0
1.655420704E1,9.337386489E-2,9.744400978E0,-1.753752679E-1,9.746426298E0
1.655917480E1,9.337386489E-2,9.753977776E0,-1.514332592E-1,9.755600092E0
1.656414256E1,8.858546615E-2,9.749189377E0,-1.274912357E-1,9.750425370E0
1.656911032E1,8.379705995E-2,9.763554573E0,-1.083376259E-1,9.764515190E0
1.657407808E1,7.900865376E-2,9.768342972E0,-9.397241473E-2,9.769114474E0
1.657904584E1,7.422025502E-2,9.777919769E0,-6.045359373E-2,9.778388328E0
1.658401360E1,6.943184882E-2,9.787496567E0,-5.566519126E-2,9.787901125E0
1.658898136E1,5.985504389E-2,9.792284966E0,-2.693476900E-2,9.792504938E0
1.659394912E1,4.070143029E-2,9.816226959E0,-1.735796221E-2,9.816326687E0
1.659891688E1,3.112462163E-2,9.806650162E0,-1.735796221E-2,9.806714916E0
1.660388464E1,2.154781483E-2,9.811438560E0,-7.781155407E-3,9.811465308E0
1.660885240E1,2.394201700E-3,9.811438560E0,-2.992752008E-3,9.811439309E0
1.661382016E1,-1.197100803E-2,9.821015358E0,-7.781155407E-3,9.821025736E0
1.661878793E1,-3.112462163E-2,9.797073364E0,-1.256955881E-2,9.797130868E0
1.662375569E1,-4.548983276E-2,9.801861763E0,-1.735796221E-2,9.801982689E0
1.662872345E1,-5.506663769E-2,9.801861763E0,-2.693476900E-2,9.802053450E0
1.663369121E1,-8.379705995E-2,9.801861763E0,-4.129998013E-2,9.802306956E0
1.663865897E1,-8.858546615E-2,9.792284966E0,-6.524199992E-2,9.792902979E0
1.664362673E1,-9.337386489E-2,9.787496567E0,-7.481880486E-2,9.788227908E0
1.664859449E1,-1.125274822E-1,9.787496567E0,-8.918401599E-2,9.788549702E0
1.665356225E1,-1.221042871E-1,9.792284966E0,-9.876082093E-2,9.793544200E0
1.665853001E1,-1.268926859E-1,9.797073364E0,-1.083376259E-1,9.798494032E0
1.666349777E1,-1.364694983E-1,9.792284966E0,-1.370680481E-1,9.794195037E0
1.666846553E1,-1.412578970E-1,9.816226959E0,-1.466448605E-1,9.818338466E0
1.667343329E1,-1.412578970E-1,9.811438560E0,-1.657984704E-1,9.813855998E0
1.667840105E1,-1.460463107E-1,9.825803757E0,-1.753752679E-1,9.828453870E0
1.668336881E1,-1.460463107E-1,9.830592155E0,-1.849520802E-1,9.833416442E0
1.668833657E1,-1.364694983E-1,9.825803757E0,-1.849520802E-1,9.828491780E0
1.669330433E1,-1.412578970E-1,9.830592155E0,-1.753752679E-1,9.833171025E0
1.669827209E1,-1.364694983E-1,9.830592155E0,-1.753752679E-1,9.833103403E0
1.670323985E1,-1.316810995E-1,9.830592155E0,-1.753752679E-1,9.833038113E0
1.670820761E1,-1.268926859E-1,9.830592155E0,-1.705868691E-1,9.832890916E0
1.671317537E1,-1.173158810E-1,9.830592155E0,-1.466448605E-1,9.832385766E0
1.671814313E1,-1.077390760E-1,9.816226959E0,-1.370680481E-1,9.817775057E0
1.672311089E1,-1.077390760E-1,9.825803757E0,-1.227028370E-1,9.827160483E0
1.672807866E1,-9.337386489E-2,9.811438560E0,-1.083376259E-1,9.812480948E0
1.673304642E1,-8.858546615E-2,9.816226959E0,-8.918401599E-2,9.817031776E0
1.673801418E1,-8.379705995E-2,9.806650162E0,-8.439560980E-2,9.807371307E0
1.674298194E1,-7.422025502E-2,9.806650162E0,-6.524199992E-2,9.807148034E0
1.674794970E1,-6.464344263E-2,9.806650162E0,-4.608838260E-2,9.806971516E0
1.675291746E1,-5.985504389E-2,9.792284966E0,-2.693476900E-2,9.792504938E0
1.675788522E1,-5.027823523E-2,9.792284966E0,-1.735796221E-2,9.792429425E0
1.676285298E1,-2.633621916E-2,9.801861763E0,-1.256955881E-2,9.801905203E0
1.676782074E1,-3.112462163E-2,9.801861763E0,-7.781155407E-3,9.801914268E0
1.677278850E1,-2.154781483E-2,9.797073364E0,-7.781155407E-3,9.797100151E0
1.677775626E1,-7.182605099E-3,9.801861763E0,-7.781155407E-3,9.801867483E0
1.678272402E1,-7.182605099E-3,9.816226959E0,-7.781155407E-3,9.816232671E0
1.678769178E1,7.182605099E-3,9.806650162E0,-1.256955881E-2,9.806660848E0
1.679265954E1,2.154781483E-2,9.816226959E0,-2.693476900E-2,9.816287562E0
1.679762730E1,3.112462163E-2,9.816226959E0,-3.651157767E-2,9.816344205E0
1.680259506E1,3.591302410E-2,9.816226959E0,-5.566519126E-2,9.816450482E0
1.680756282E1,5.027823523E-2,9.821015358E0,-5.566519126E-2,9.821301807E0
1.681253058E1,6.464344263E-2,9.811438560E0,-8.439560980E-2,9.812014473E0
1.681749834E1,7.422025502E-2,9.816226959E0,-7.003039867E-2,9.816757337E0
1.682246610E1,7.900865376E-2,9.816226959E0,-8.918401599E-2,9.816950029E0
1.682743386E1,9.337386489E-2,9.811438560E0,-1.035492271E-1,9.812429248E0
1.683240162E1,1.029506698E-1,9.806650162E0,-1.035492271E-1,9.807737184E0
1.683736938E1,1.173158810E-1,9.811438560E0,-1.227028370E-1,9.812907094E0
1.684233714E1,1.173158810E-1,9.811438560E0,-1.274912357E-1,9.812968137E0
1.684730490E1,1.221042871E-1,9.806650162E0,-1.179144308E-1,9.808119120E0
1.685227266E1,1.651999205E-1,9.797073364E0,-1.035492271E-1,9.799013214E0
1.685724043E1,1.651999205E-1,9.768342972E0,-1.179144308E-1,9.770451333E0
1.686220819E1,1.651999205E-1,9.782708168E0,-1.083376259E-1,9.784702712E0
1.686717595E1,1.651999205E-1,9.758766174E0,-8.439560980E-2,9.760529231E0
1.687214371E1,1.747767180E-1,9.734824181E0,-7.481880486E-2,9.736680470E0
1.687711147E1,1.795651317E-1,9.744400978E0,-6.524199992E-2,9.746273676E0
1.688207923E1,1.747767180E-1,9.763554573E0,-7.003039867E-2,9.765369888E0
1.688704699E1,1.699883193E-1,9.777919769E0,-7.481880486E-2,9.779683476E0
1.689201475E1,1.604115069E-1,9.787496567E0,-8.439560980E-2,9.789174813E0
1.689698251E1,1.460463107E-1,9.797073364E0,-6.045359373E-2,9.798348364E0
1.690195027E1,1.364694983E-1,9.816226959E0,-5.566519126E-2,9.817333358E0
1.690691803E1,1.221042871E-1,9.835380554E0,-4.129998013E-2,9.836225180E0
1.691188579E1,1.125274822E-1,9.859322548E0,-3.651157767E-2,9.860032284E0
1.691685355E1,9.816227108E-2,9.859322548E0,-3.172317147E-2,9.859862235E0
1.692182131E1,8.858546615E-2,9.854534149E0,-3.172317147E-2,9.854983361E0
1.692678907E1,7.422025502E-2,9.873687744E0,-2.214636654E-2,9.873991532E0
1.693175683E1,5.985504389E-2,9.888052940E0,-7.781155407E-3,9.888237160E0
1.693672459E1,5.027823523E-2,9.883264542E0,-2.992752008E-3,9.883392882E0
1.694169235E1,2.633621916E-2,9.897629738E0,-7.781155407E-3,9.897667835E0
1.694666011E1,1.197100803E-2,9.878476143E0,-7.781155407E-3,9.878486461E0
1.695162787E1,1.197100803E-2,9.883264542E0,-1.256955881E-2,9.883279784E0
1.695659563E1,7.182605099E-3,9.892841339E0,-2.693476900E-2,9.892880613E0
1.696156339E1,-2.394201700E-3,9.897629738E0,-3.172317147E-2,9.897680866E0
1.696653116E1,-1.197100803E-2,9.907206535E0,-3.651157767E-2,9.907281046E0
1.697149892E1,-1.197100803E-2,9.911994934E0,-6.045359373E-2,9.912186515E0
1.697646668E1,2.394201700E-3,9.911994934E0,-9.397241473E-2,9.912440674E0
1.698143444E1,7.182605099E-3,9.916783333E0,-9.876082093E-2,9.917277699E0
1.698640220E1,1.197100803E-2,9.911994934E0,-1.131260321E-1,9.912647698E0
1.699136996E1,2.633621916E-2,9.916783333E0,-1.370680481E-1,9.917765520E0
1.699633772E1,4.070143029E-2,9.911994934E0,-1.418564469E-1,9.913093535E0
1.700130548E1,5.506663769E-2,9.897629738E0,-1.657984704E-1,9.899171475E0
1.700627324E1,6.464344263E-2,9.892841339E0,-1.657984704E-1,9.894441756E0
1.701124100E1,7.900865376E-2,9.883264542E0,-1.801636815E-1,9.885222270E0
1.701620876E1,8.858546615E-2,9.888052940E0,-1.801636815E-1,9.890090864E0
1.702117652E1,9.337386489E-2,9.883264542E0,-1.705868691E-1,9.885177619E0
1.702614428E1,1.077390760E-1,9.868899345E0,-1.849520802E-1,9.871220252E0
1.703111204E1,1.125274822E-1,9.849745750E0,-1.705868691E-1,9.851865491E0
1.703607980E1,1.221042871E-1,9.844957352E0,-1.705868691E-1,9.847192219E0
1.704104756E1,1.268926859E-1,9.854534149E0,-1.514332592E-1,9.856514449E0
1.704601532E1,1.268926859E-1,9.844957352E0,-1.418564469E-1,9.846796954E0
1.705098308E1,1.364694983E-1,9.835380554E0,-1.227028370E-1,9.837092587E0
1.705595084E1,1.364694983E-1,9.840168953E0,-1.035492271E-1,9.841659992E0
1.706091860E1,1.460463107E-1,9.830592155E0,-8.439560980E-2,9.832039172E0
1.706588636E1,1.460463107E-1,9.835380554E0,-6.524199992E-2,9.836681183E0
1.707085412E1,1.508347094E-1,9.835380554E0,-4.608838260E-2,9.836645053E0
1.707582188E1,1.651999205E-1,9.849745750E0,-2.214636654E-2,9.851155913E0
1.708078964E1,1.508347094E-1,9.844957352E0,-7.781155407E-3,9.846115829E0
1.708575741E1,1.556231081E-1,9.854534149E0,1.616086066E-2,9.855776125E0
1.709072517E1,1.508347094E-1,9.859322548E0,3.052607179E-2,9.860523518E0
1.709569293E1,1.651999205E-1,9.854534149E0,4.489128292E-2,9.856020979E0
1.710066069E1,1.699883193E-1,9.864110947E0,6.404489279E-2,9.865783423E0
1.710562845E1,1.699883193E-1,9.864110947E0,7.841010392E-2,9.865887134E0
1.711059621E1,1.795651317E-1,9.864110947E0,7.841010392E-2,9.866056788E0
1.711556397E1,1.891419291E-1,9.873687744E0,8.319851011E-2,9.875849651E0
1.712053173E1,1.987187415E-1,9.854534149E0,1.023521200E-1,9.857068955E0
1.712549949E1,2.035071403E-1,9.864110947E0,1.023521200E-1,9.866740895E0
1.713046725E1,1.987187415E-1,9.859322548E0,9.277531505E-2,9.861761379E0
1.713543501E1,2.130839527E-1,9.854534149E0,9.277531505E-2,9.857274234E0
1.714040277E1,2.226607651E-1,9.854534149E0,7.841010392E-2,9.857361171E0
1.714537053E1,2.274491638E-1,9.849745750E0,7.362170517E-2,9.852646580E0
1.715033829E1,2.370259613E-1,9.835380554E0,6.404489279E-2,9.838444679E0
1.715530605E1,2.322375625E-1,9.830592155E0,4.967968538E-2,9.833460453E0
1.716027381E1,2.466027737E-1,9.821015358E0,4.489128292E-2,9.824213496E0
1.716524157E1,2.466027737E-1,9.806650162E0,4.010287672E-2,9.809832239E0
1.717020933E1,2.418143749E-1,9.806650162E0,2.094926499E-2,9.809653432E0
1.717517709E1,2.418143749E-1,9.811438560E0,2.094926499E-2,9.814440366E0
1.718014485E1,2.322375625E-1,9.806650162E0,1.795651275E-3,9.809399824E0
1.718511261E1,2.418143749E-1,9.797073364E0,1.795651275E-3,9.800057343E0
1.719008037E1,2.370259613E-1,9.797073364E0,1.795651275E-3,9.799940359E0
1.719504813E1,2.370259613E-1,9.787496567E0,-7.781155407E-3,9.790369293E0
1.720001589E1,2.130839527E-1,9.797073364E0,-1.256955881E-2,9.799398414E0
1.720498366E1,2.130839527E-1,9.801861763E0,-1.735796221E-2,9.804192985E0
1.720995142E1,2.035071403E-1,9.811438560E0,-1.735796221E-2,9.813564239E0
1.721491918E1,1.939303428E-1,9.806650162E0,-1.735796221E-2,9.808582857E0
1.721988694E1,1.795651317E-1,9.816226959E0,-1.735796221E-2,9.817884530E0
1.722485470E1,1.604115069E-1,9.825803757E0,-2.214636654E-2,9.827138026E0
1.722982246E1,1.604115069E-1,9.835380554E0,-1.735796221E-2,9.836703909E0
1.723479022E1,1.412578970E-1,9.840168953E0,-2.693476900E-2,9.841219655E0
1.723975798E1,1.268926859E-1,9.854534149E0,-2.214636654E-2,9.855375970E0
1.724472579E1,1.029506698E-1,9.859322548E0,-2.214636654E-2,9.859884908E0
1.724969360E1,1.029506698E-1,9.854534149E0,-1.735796221E-2,9.855087186E0
1.725466142E1,9.816227108E-2,9.854534149E0,-1.256955881E-2,9.855031056E0
1.725962923E1,7.422025502E-2,9.864110947E0,-1.256955881E-2,9.864398178E0
1.726459704E1,7.422025502E-2,9.868899345E0,-1.256955881E-2,9.869186437E0
1.726956485E1,5.985504389E-2,9.854534149E0,-7.781155407E-3,9.854718995E0
1.727453267E1,5.027823523E-2,9.859322548E0,-7.781155407E-3,9.859453816E0
1.727950048E1,5.985504389E-2,9.854534149E0,-7.781155407E-3,9.854718995E0
1.728446829E1,5.985504389E-2,9.854534149E0,-1.735796221E-2,9.854731210E0
1.728943610E1,5.027823523E-2,9.844957352E0,-1.256955881E-2,9.845093760E0
1.729440392E1,5.027823523E-2,9.849745750E0,-1.256955881E-2,9.849882093E0
1.729937173E1,4.548983276E-2,9.849745750E0,-2.693476900E-2,9.849887621E0
1.730433954E1,5.027823523E-2,9.844957352E0,-1.735796221E-2,9.845101038E0
1.730930735E1,5.985504389E-2,9.835380554E0,-2.693476900E-2,9.835599563E0
1.731427516E1,6.943184882E-2,9.821015358E0,-3.172317147E-2,9.821312020E0
1.731924298E1,8.379705995E-2,9.825803757E0,-4.608838260E-2,9.826269157E0
1.732421079E1,8.858546615E-2,9.821015358E0,-3.651157767E-2,9.821482736E0
1.732917860E1,1.029506698E-1,9.825803757E0,-4.608838260E-2,9.826451162E0
1.733414642E1,1.125274822E-1,9.816226959E0,-4.608838260E-2,9.816980100E0
1.733911423E1,1.268926859E-1,9.801861763E0,-4.608838260E-2,9.802791435E0
1.734408204E1,1.268926859E-1,9.797073364E0,-5.087678507E-2,9.798027184E0
1.734904985E1,1.412578970E-1,9.782708168E0,-5.087678507E-2,9.783860247E0
1.735401766E1,1.556231081E-1,9.782708168E0,-4.608838260E-2,9.784054466E0
1.735898548E1,1.651999205E-1,9.787496567E0,-4.129998013E-2,9.788977768E0
1.736395329E1,1.747767180E-1,9.773131371E0,-3.172317147E-2,9.774745523E0
1.736892110E1,1.747767180E-1,9.768342972E0,-1.256955881E-2,9.769914499E0
1.737388886E1,1.795651317E-1,9.763554573E0,-1.256955881E-2,9.765213747E0
1.737885662E1,1.843535304E-1,9.758766174E0,-7.781155407E-3,9.760510438E0
1.738382438E1,1.843535304E-1,9.758766174E0,6.584054790E-3,9.760509557E0
1.738879214E1,1.891419291E-1,9.758766174E0,1.795651275E-3,9.760599118E0
1.739375990E1,1.891419291E-1,9.753977776E0,1.616086066E-2,9.755824839E0
1.739872767E1,1.939303428E-1,9.758766174E0,2.573766746E-2,9.760726851E0
1.740369543E1,2.082955539E-1,9.753977776E0,4.010287672E-2,9.756284012E0
1.740866319E1,2.130839527E-1,9.744400978E0,4.489128292E-2,9.746833866E0
1.741363095E1,2.226607651E-1,9.739612579E0,6.883329898E-2,9.742400579E0
1.741859871E1,2.418143749E-1,9.758766174E0,6.883329898E-2,9.762004377E0
1.742356647E1,2.561795712E-1,9.753977776E0,6.883329898E-2,9.757584150E0
1.742853423E1,2.753331959E-1,9.753977776E0,7.841010392E-2,9.758178055E0
1.743350199E1,2.896983922E-1,9.763554573E0,8.798690885E-2,9.768247783E0
1.743846975E1,2.992752194E-1,9.753977776E0,9.756372124E-2,9.759055630E0
1.744343751E1,3.232172430E-1,9.749189377E0,9.277531505E-2,9.754986937E0
1.744840527E1,3.327940404E-1,9.749189377E0,8.319851011E-2,9.755222569E0
1.745337303E1,3.423708379E-1,9.739612579E0,7.841010392E-2,9.745943727E0
1.745834079E1,3.567360640E-1,9.734824181E0,8.319851011E-2,9.741713629E0
1.746330855E1,3.519476354E-1,9.720458984E0,7.362170517E-2,9.727106978E0
1.746827631E1,3.854664862E-1,9.715670586E0,5.446808785E-2,9.723466774E0
1.747324407E1,3.854664862E-1,9.720458984E0,5.925649032E-2,9.728279324E0
1.747821183E1,3.902548850E-1,9.701305389E0,3.531447425E-2,9.709215841E0
1.748317959E1,3.998316824E-1,9.682151794E0,3.531447425E-2,9.690468299E0
1.748814735E1,3.998316824E-1,9.677363396E0,3.052607179E-2,9.685667737E0
1.749311511E1,4.141969085E-1,9.672574997E0,1.137245819E-2,9.681445940E0
1.749808287E1,4.141969085E-1,9.667786598E0,6.584054790E-3,9.676657488E0
1.750305063E1,4.189853072E-1,9.653421402E0,-7.781155407E-3,9.662512820E0
1.750801839E1,4.094084799E-1,9.648633003E0,-7.781155407E-3,9.657318193E0
1.751298616E1,4.189853072E-1,9.648633003E0,-2.992752008E-3,9.657726258E0
1.751795392E1,4.094084799E-1,9.662998199E0,-2.992752008E-3,9.671667822E0
1.752292168E1,4.094084799E-1,9.648633003E0,-1.735796221E-2,9.657330658E0
1.752788944E1,4.046200812E-1,9.672574997E0,-7.781155407E-3,9.681037394E0
1.753285720E1,3.950432837E-1,9.686940193E0,-2.214636654E-2,9.695017275E0
1.753782496E1,3.902548850E-1,9.696516991E0,-1.735796221E-2,9.704382614E0
1.754279272E1,3.950432837E-1,9.682151794E0,-3.172317147E-2,9.690259487E0
1.754776048E1,3.758896589E-1,9.706093788E0,-2.693476900E-2,9.713406979E0
1.755272824E1,3.663128614E-1,9.720458984E0,-1.256955881E-2,9.727366857E0
1.755769600E1,3.567360640E-1,9.730035782E0,-2.693476900E-2,9.736610417E0
1.756266376E1,3.423708379E-1,9.730035782E0,-3.172317147E-2,9.736109103E0
1.756763152E1,3.327940404E-1,9.734824181E0,-2.214636654E-2,9.740536133E0
1.757259928E1,3.184288144E-1,9.734824181E0,-3.172317147E-2,9.740082397E0
1.757756704E1,3.184288144E-1,9.734824181E0,-3.651157767E-2,9.740099170E0
1.758253480E1,3.040636182E-1,9.749189377E0,-5.087678507E-2,9.754062571E0
1.758750256E1,2.944868207E-1,9.744400978E0,-4.129998013E-2,9.748937306E0
1.759247032E1,2.849099934E-1,9.744400978E0,-4.608838260E-2,9.748674180E0
1.759743808E1,2.801215947E-1,9.744400978E0,-4.608838260E-2,9.748535411E0
1.760240584E1,2.561795712E-1,9.744400978E0,-6.524199992E-2,9.747986198E0
1.760737360E1,2.609679997E-1,9.753977776E0,-7.003039867E-2,9.757719559E0
1.761234136E1,2.513911724E-1,9.749189377E0,-7.960720360E-2,9.752754910E0
1.761730912E1,2.466027737E-1,9.758766174E0,-9.876082093E-2,9.762381055E0
1.762227688E1,2.513911724E-1,9.753977776E0,-9.397241473E-2,9.757669331E0
1.762724464E1,2.466027737E-1,9.749189377E0,-1.274912357E-1,9.753141056E0
1.763221240E1,2.466027737E-1,9.753977776E0,-1.322796494E-1,9.757991252E0
1.763718016E1,2.513911724E-1,9.758766174E0,-1.322796494E-1,9.762899809E0
1.764214793E1,2.513911724E-1,9.768342972E0,-1.418564469E-1,9.772606878E0
1.764711569E1,2.513911724E-1,9.763554573E0,-1.562216580E-1,9.768039754E0
1.765208345E1,2.513911724E-1,9.773131371E0,-1.657984704E-1,9.777769860E0
1.765705121E1,2.418143749E-1,9.758766174E0,-1.610100716E-1,9.763089454E0
1.766201897E1,2.513911724E-1,9.777919769E0,-1.753752679E-1,9.782722986E0
1.766698673E1,2.561795712E-1,9.763554573E0,-1.657984704E-1,9.768322016E0
1.767195449E1,2.513911724E-1,9.758766174E0,-1.705868691E-1,9.763493977E0
1.767692225E1,2.561795712E-1,9.758766174E0,-1.610100716E-1,9.763455815E0
1.768189001E1,2.561795712E-1,9.758766174E0,-1.705868691E-1,9.763618443E0
