Time(s),CH1V,CH2V
-1.636000e-03,6.400000e-03,2.720000e-02
-1.634000e-03,-1.146667e-02,-2.586667e-02
-1.632000e-03,6.400000e-03,1.386667e-02
-1.630000e-03,-2.666667e-03,-3.733333e-03
-1.628000e-03,3.306667e-02,1.840000e-02
-1.626000e-03,-1.600000e-02,-8.000000e-03
-1.624000e-03,1.066667e-02,4.480000e-02
-1.622000e-03,-6.933333e-03,5.066667e-03
-1.620000e-03,1.973333e-02,1.840000e-02
-1.618000e-03,-2.053333e-02,-3.733333e-03
-1.616000e-03,-6.933333e-03,1.386667e-02
-1.614000e-03,-1.600000e-02,1.386667e-02
-1.612000e-03,1.520000e-02,1.386667e-02
-1.610000e-03,-2.666667e-03,-3.013333e-02
-1.608000e-03,1.866667e-03,1.840000e-02
-1.606000e-03,-1.600000e-02,-3.013333e-02
-1.604000e-03,1.520000e-02,5.066667e-03
-1.602000e-03,6.400000e-03,-1.253333e-02
-1.600000e-03,-2.666667e-03,1.840000e-02
-1.598000e-03,-6.933333e-03,-3.733333e-03
-1.596000e-03,1.973333e-02,1.840000e-02
-1.594000e-03,-2.480000e-02,5.066667e-03
-1.592000e-03,1.520000e-02,9.600000e-03
-1.590000e-03,1.066667e-02,-8.000000e-03
-1.588000e-03,1.066667e-02,1.840000e-02
-1.586000e-03,-6.933333e-03,-1.706667e-02
-1.584000e-03,6.400000e-03,5.066667e-03
-1.582000e-03,-2.666667e-03,-8.000000e-03
-1.580000e-03,6.400000e-03,-3.733333e-03
-1.578000e-03,6.400000e-03,-3.733333e-03
-1.576000e-03,6.400000e-03,1.840000e-02
-1.574000e-03,-6.933333e-03,-2.133333e-02
-1.572000e-03,-6.933333e-03,1.840000e-02
-1.570000e-03,-2.053333e-02,-2.133333e-02
-1.568000e-03,-1.600000e-02,1.840000e-02
-1.566000e-03,-6.933333e-03,-2.133333e-02
-1.564000e-03,6.400000e-03,5.066667e-03
-1.562000e-03,-6.933333e-03,-8.000000e-03
-1.560000e-03,6.400000e-03,1.840000e-02
-1.558000e-03,-2.053333e-02,-8.000000e-03
-1.556000e-03,-2.666667e-03,3.173333e-02
-1.554000e-03,6.400000e-03,-8.000000e-03
-1.552000e-03,1.866667e-03,2.720000e-02
-1.550000e-03,-1.600000e-02,-2.133333e-02
-1.548000e-03,-2.053333e-02,3.600000e-02
-1.546000e-03,-6.933333e-03,1.386667e-02
-1.544000e-03,-2.666667e-03,2.720000e-02
-1.542000e-03,1.066667e-02,5.066667e-03
-1.540000e-03,6.400000e-03,4.053333e-02
-1.538000e-03,4.914400e+00,6.266667e-02
-1.536000e-03,4.901067e+00,3.629333e-01
-1.534000e-03,4.870133e+00,8.266667e-01
-1.532000e-03,4.852267e+00,1.466933e+00
-1.530000e-03,4.825600e+00,2.072000e+00
-1.528000e-03,4.856800e+00,2.756800e+00
-1.526000e-03,4.825600e+00,3.432533e+00
-1.524000e-03,4.865600e+00,4.068533e+00
-1.522000e-03,4.861067e+00,4.620533e+00
-1.520000e-03,4.887733e+00,5.101867e+00
-1.518000e-03,4.865600e+00,5.464000e+00
-1.516000e-03,4.923467e+00,5.804267e+00
-1.514000e-03,4.892267e+00,5.976533e+00
-1.512000e-03,4.941067e+00,6.104533e+00
-1.510000e-03,4.923467e+00,6.109067e+00
-1.508000e-03,4.941067e+00,6.109067e+00
-1.506000e-03,4.958933e+00,5.989600e+00
-1.504000e-03,4.981067e+00,5.879200e+00
-1.502000e-03,4.963467e+00,5.729067e+00
-1.500000e-03,4.990133e+00,5.561333e+00
-1.498000e-03,4.958933e+00,5.375733e+00
-1.496000e-03,4.985600e+00,5.243200e+00
-1.494000e-03,4.972267e+00,5.062133e+00
-1.492000e-03,4.963467e+00,4.942934e+00
-1.490000e-03,4.954400e+00,4.819200e+00
-1.488000e-03,4.976800e+00,4.748533e+00
-1.486000e-03,4.936800e+00,4.691200e+00
-1.484000e-03,4.941067e+00,4.682400e+00
-1.482000e-03,4.936800e+00,4.633867e+00
-1.480000e-03,4.932267e+00,4.646934e+00
-1.478000e-03,4.927733e+00,4.638134e+00
-1.476000e-03,4.927733e+00,4.695734e+00
-1.474000e-03,4.941067e+00,4.704534e+00
-1.472000e-03,4.945600e+00,4.784000e+00
-1.470000e-03,4.918933e+00,4.801600e+00
-1.468000e-03,4.963467e+00,4.863467e+00
-1.466000e-03,4.950133e+00,4.881067e+00
-1.464000e-03,4.932267e+00,4.934134e+00
-1.462000e-03,4.927733e+00,4.951734e+00
-1.460000e-03,4.967733e+00,4.991467e+00
-1.458000e-03,4.936800e+00,4.987200e+00
-1.456000e-03,4.945600e+00,5.004800e+00
-1.454000e-03,4.936800e+00,4.987200e+00
-1.452000e-03,4.945600e+00,5.026933e+00
-1.450000e-03,4.936800e+00,5.000267e+00
-1.448000e-03,4.954400e+00,5.004800e+00
-1.446000e-03,4.936800e+00,4.978400e+00
-1.444000e-03,4.941067e+00,4.978400e+00
-1.442000e-03,4.941067e+00,4.965067e+00
-1.440000e-03,4.941067e+00,4.969333e+00
-1.438000e-03,4.927733e+00,4.925333e+00
-1.436000e-03,4.954400e+00,4.920800e+00
-1.434000e-03,4.927733e+00,4.916533e+00
-1.432000e-03,4.967733e+00,4.929600e+00
-1.430000e-03,4.936800e+00,4.881067e+00
