Time(s),CH1V,CH2V
2.000000e-05,2.422933e+00,-6.258667e-02
2.500000e-05,2.415200e+00,-6.072000e-02
3.000000e-05,2.420800e+00,-5.822667e-02
3.500000e-05,2.410933e+00,-5.922667e-02
4.000000e-05,2.418667e+00,-5.736000e-02
4.500000e-05,2.404267e+00,-5.612000e-02
5.000000e-05,2.414133e+00,-5.300000e-02
5.500000e-05,2.425067e+00,-5.225333e-02
6.000000e-05,2.396533e+00,-5.040000e-02
6.500000e-05,2.406400e+00,-4.965333e-02
7.000000e-05,2.429600e+00,-4.690666e-02
7.500000e-05,2.398933e+00,-4.330667e-02
8.000000e-05,2.414133e+00,-4.616000e-02
8.500000e-05,2.427467e+00,-4.374667e-02
9.000000e-05,2.425067e+00,-4.156000e-02
9.500000e-05,2.426133e+00,-3.920000e-02
1.000000e-04,2.431733e+00,-4.193333e-02
1.050000e-04,2.400000e+00,-3.670667e-02
1.100000e-04,2.416267e+00,-3.509333e-02
1.150000e-04,2.427467e+00,-3.210667e-02
1.200000e-04,2.409867e+00,-3.024000e-02
1.250000e-04,2.420800e+00,-3.136000e-02
1.300000e-04,2.425067e+00,-2.912000e-02
1.350000e-04,2.417600e+00,-2.912000e-02
1.400000e-04,2.436000e+00,-2.825333e-02
1.450000e-04,2.418667e+00,-2.881333e-02
1.500000e-04,2.414133e+00,-2.552000e-02
1.550000e-04,2.421867e+00,-2.552000e-02
1.600000e-04,2.431733e+00,-2.253333e-02
1.650000e-04,2.422933e+00,-1.898667e-02
